Yardline,Quarter,Yds_to_go,Time_remaining,Wind_speed,Timeouts,Score_differential,Offense_strength,Opp_defense_strength
53.0,3.0,10.0,1074.0,14.0,3.0,2.0,-0.0078812804555523,0.0079741470113969
72.0,1.0,5.0,3178.0,3.0,3.0,-3.0,-0.0078812804555523,0.0488267718812096
53.0,1.0,7.0,2851.0,3.0,3.0,-3.0,-0.0078812804555523,0.0488267718812096
62.0,2.0,2.0,2651.0,3.0,3.0,-3.0,-0.0078812804555523,0.0488267718812096
8.0,2.0,7.0,2158.0,3.0,3.0,-3.0,-0.0078812804555523,0.0488267718812096
63.0,2.0,2.0,1988.0,3.0,3.0,0.0,-0.0078812804555523,0.0488267718812096
67.0,3.0,4.0,1579.0,3.0,3.0,-3.0,-0.0078812804555523,0.0488267718812096
44.0,4.0,1.0,863.0,3.0,3.0,-6.0,-0.0078812804555523,0.0488267718812096
64.0,4.0,5.0,463.0,3.0,3.0,-6.0,-0.0078812804555523,0.0488267718812096
82.0,4.0,1.0,262.0,3.0,3.0,-6.0,-0.0078812804555523,0.0488267718812096
18.0,4.0,2.0,66.0,3.0,2.0,-6.0,-0.0078812804555523,0.0488267718812096
66.0,1.0,1.0,3519.0,6.0,3.0,0.0,-0.0078812804555523,-0.0081376872908956
66.0,1.0,1.0,3200.0,6.0,2.0,0.0,-0.0078812804555523,-0.0081376872908956
24.0,1.0,6.0,2990.0,6.0,2.0,0.0,-0.0078812804555523,-0.0081376872908956
34.0,2.0,1.0,2500.0,6.0,2.0,3.0,-0.0078812804555523,-0.0081376872908956
17.0,2.0,7.0,1866.0,6.0,2.0,3.0,-0.0078812804555523,-0.0081376872908956
46.0,3.0,1.0,1346.0,6.0,3.0,6.0,-0.0078812804555523,-0.0081376872908956
88.0,3.0,13.0,930.0,6.0,3.0,6.0,-0.0078812804555523,-0.0081376872908956
13.0,4.0,4.0,202.0,6.0,3.0,6.0,-0.0078812804555523,-0.0081376872908956
7.0,1.0,1.0,3118.0,12.0,3.0,0.0,-0.0078812804555523,-0.0187787310091106
54.0,2.0,5.0,2474.0,12.0,3.0,-3.0,-0.0078812804555523,-0.0187787310091106
35.0,2.0,10.0,2136.0,12.0,3.0,-3.0,-0.0078812804555523,-0.0187787310091106
31.0,4.0,6.0,848.0,12.0,3.0,-10.0,-0.0078812804555523,-0.0187787310091106
54.0,4.0,4.0,574.0,12.0,3.0,-10.0,-0.0078812804555523,-0.0187787310091106
67.0,4.0,13.0,190.0,12.0,0.0,-10.0,-0.0078812804555523,-0.0187787310091106
53.0,1.0,2.0,3490.0,16.0,3.0,0.0,-0.0078812804555523,-0.0527323920945903
3.0,1.0,3.0,3185.0,16.0,3.0,0.0,-0.0078812804555523,-0.0527323920945903
37.0,1.0,7.0,2928.0,16.0,3.0,3.0,-0.0078812804555523,-0.0527323920945903
9.0,2.0,4.0,2566.0,16.0,3.0,3.0,-0.0078812804555523,-0.0527323920945903
60.0,3.0,3.0,1103.0,16.0,2.0,8.0,-0.0078812804555523,-0.0527323920945903
3.0,4.0,3.0,853.0,16.0,2.0,8.0,-0.0078812804555523,-0.0527323920945903
83.0,4.0,9.0,306.0,16.0,2.0,11.0,-0.0078812804555523,-0.0527323920945903
12.0,2.0,5.0,2652.0,0.0,3.0,-3.0,-0.0078812804555523,-0.0081376872908956
85.0,2.0,1.0,2333.0,0.0,3.0,0.0,-0.0078812804555523,-0.0081376872908956
33.0,3.0,3.0,1475.0,0.0,3.0,7.0,-0.0078812804555523,-0.0081376872908956
50.0,3.0,7.0,952.0,0.0,2.0,7.0,-0.0078812804555523,-0.0081376872908956
42.0,4.0,12.0,527.0,0.0,2.0,4.0,-0.0078812804555523,-0.0081376872908956
56.0,4.0,2.0,265.0,0.0,2.0,4.0,-0.0078812804555523,-0.0081376872908956
55.0,1.0,5.0,3476.0,5.0,3.0,0.0,-0.0078812804555523,0.0450175945626723
28.0,2.0,1.0,2339.0,5.0,3.0,-17.0,-0.0078812804555523,0.0450175945626723
55.0,3.0,5.0,1653.0,5.0,3.0,-17.0,-0.0078812804555523,0.0450175945626723
8.0,3.0,8.0,1537.0,5.0,3.0,-17.0,-0.0078812804555523,0.0450175945626723
33.0,3.0,4.0,1024.0,5.0,2.0,-17.0,-0.0078812804555523,0.0450175945626723
9.0,4.0,5.0,739.0,5.0,2.0,-14.0,-0.0078812804555523,0.0450175945626723
90.0,4.0,11.0,573.0,5.0,2.0,-11.0,-0.0078812804555523,0.0450175945626723
45.0,4.0,9.0,363.0,5.0,0.0,-11.0,-0.0078812804555523,0.0450175945626723
28.0,2.0,1.0,2393.0,5.0,2.0,-9.0,-0.0078812804555523,0.0450175945626723
4.0,2.0,4.0,1810.0,5.0,0.0,-2.0,-0.0078812804555523,0.0450175945626723
59.0,3.0,4.0,1637.0,5.0,3.0,1.0,-0.0078812804555523,0.0450175945626723
74.0,4.0,9.0,608.0,5.0,3.0,-7.0,-0.0078812804555523,0.0450175945626723
61.0,4.0,19.0,283.0,5.0,3.0,-7.0,-0.0078812804555523,0.0450175945626723
37.0,4.0,1.0,120.0,5.0,2.0,-7.0,-0.0078812804555523,0.0450175945626723
27.0,4.0,20.0,8.0,5.0,1.0,-7.0,-0.0078812804555523,0.0450175945626723
91.0,1.0,9.0,3480.0,2.0,3.0,0.0,0.0552846949191425,0.0356235036487485
56.0,2.0,24.0,2579.0,2.0,3.0,7.0,0.0552846949191425,0.0356235036487485
56.0,2.0,9.0,1921.0,2.0,3.0,4.0,0.0552846949191425,0.0356235036487485
61.0,2.0,14.0,1921.0,2.0,3.0,4.0,0.0552846949191425,0.0356235036487485
63.0,4.0,16.0,621.0,2.0,2.0,13.0,0.0552846949191425,0.0356235036487485
21.0,4.0,21.0,254.0,2.0,2.0,13.0,0.0552846949191425,0.0356235036487485
50.0,4.0,8.0,64.0,2.0,0.0,16.0,0.0552846949191425,0.0356235036487485
41.0,1.0,10.0,2903.0,4.0,3.0,7.0,0.0552846949191425,-0.0228677656538209
73.0,2.0,5.0,2611.0,4.0,3.0,7.0,0.0552846949191425,-0.0228677656538209
26.0,2.0,2.0,2359.0,4.0,3.0,0.0,0.0552846949191425,-0.0228677656538209
22.0,2.0,19.0,1805.0,4.0,0.0,0.0,0.0552846949191425,-0.0228677656538209
63.0,4.0,4.0,467.0,4.0,2.0,10.0,0.0552846949191425,-0.0228677656538209
92.0,2.0,9.0,2447.0,3.0,3.0,7.0,0.0552846949191425,0.022102367979096
81.0,2.0,16.0,1920.0,3.0,2.0,-3.0,0.0552846949191425,0.022102367979096
57.0,3.0,3.0,1567.0,3.0,3.0,-3.0,0.0552846949191425,0.022102367979096
71.0,3.0,6.0,1371.0,3.0,3.0,-6.0,0.0552846949191425,0.022102367979096
32.0,4.0,2.0,458.0,3.0,3.0,-2.0,0.0552846949191425,0.022102367979096
55.0,4.0,9.0,148.0,3.0,3.0,1.0,0.0552846949191425,0.022102367979096
72.0,4.0,7.0,108.0,3.0,2.0,3.0,0.0552846949191425,0.022102367979096
43.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0552846949191425,0.022102367979096
44.0,5.0,6.0,426.0,3.0,2.0,0.0,0.0552846949191425,0.022102367979096
47.0,5.0,3.0,205.0,3.0,1.0,0.0,0.0552846949191425,0.022102367979096
70.0,1.0,4.0,3470.0,1.0,3.0,0.0,0.0552846949191425,0.1358371945108868
76.0,1.0,6.0,3163.0,1.0,3.0,0.0,0.0552846949191425,0.1358371945108868
77.0,1.0,13.0,2751.0,1.0,3.0,4.0,0.0552846949191425,0.1358371945108868
37.0,3.0,1.0,1504.0,1.0,2.0,18.0,0.0552846949191425,0.1358371945108868
48.0,3.0,23.0,1381.0,1.0,2.0,18.0,0.0552846949191425,0.1358371945108868
55.0,3.0,1.0,1024.0,1.0,2.0,18.0,0.0552846949191425,0.1358371945108868
63.0,4.0,10.0,719.0,1.0,2.0,18.0,0.0552846949191425,0.1358371945108868
63.0,4.0,8.0,142.0,1.0,2.0,25.0,0.0552846949191425,0.1358371945108868
68.0,4.0,13.0,142.0,1.0,2.0,25.0,0.0552846949191425,0.1358371945108868
41.0,1.0,10.0,3466.0,13.0,3.0,0.0,0.0552846949191425,0.0525944584563759
4.0,2.0,4.0,2545.0,13.0,3.0,7.0,0.0552846949191425,0.0525944584563759
23.0,2.0,2.0,1819.0,13.0,1.0,7.0,0.0552846949191425,0.0525944584563759
49.0,3.0,5.0,1514.0,13.0,3.0,7.0,0.0552846949191425,0.0525944584563759
46.0,3.0,9.0,1101.0,13.0,3.0,7.0,0.0552846949191425,0.0525944584563759
86.0,4.0,16.0,678.0,13.0,3.0,7.0,0.0552846949191425,0.0525944584563759
67.0,4.0,2.0,348.0,13.0,3.0,2.0,0.0552846949191425,0.0525944584563759
72.0,4.0,7.0,20.0,13.0,0.0,-7.0,0.0552846949191425,0.0525944584563759
23.0,1.0,1.0,3330.0,8.0,3.0,0.0,0.0552846949191425,-0.0272876794491963
10.0,1.0,4.0,2707.0,8.0,3.0,0.0,0.0552846949191425,-0.0272876794491963
5.0,2.0,5.0,2416.0,8.0,3.0,3.0,0.0552846949191425,-0.0272876794491963
46.0,2.0,3.0,1812.0,8.0,1.0,12.0,0.0552846949191425,-0.0272876794491963
69.0,3.0,11.0,1626.0,8.0,3.0,15.0,0.0552846949191425,-0.0272876794491963
76.0,3.0,11.0,1319.0,8.0,3.0,5.0,0.0552846949191425,-0.0272876794491963
2.0,4.0,2.0,772.0,8.0,3.0,5.0,0.0552846949191425,-0.0272876794491963
19.0,4.0,1.0,259.0,8.0,3.0,8.0,0.0552846949191425,-0.0272876794491963
7.0,1.0,1.0,3342.0,16.0,3.0,0.0,0.0552846949191425,-0.0058965188757587
70.0,3.0,10.0,1062.0,16.0,2.0,35.0,0.0552846949191425,-0.0058965188757587
14.0,4.0,11.0,573.0,16.0,2.0,29.0,0.0552846949191425,-0.0058965188757587
75.0,4.0,5.0,201.0,16.0,2.0,32.0,0.0552846949191425,-0.0058965188757587
35.0,2.0,5.0,2520.0,,3.0,0.0,0.0552846949191425,-0.0817312050118902
57.0,2.0,3.0,2260.0,,3.0,0.0,0.0552846949191425,-0.0817312050118902
62.0,2.0,8.0,2260.0,,3.0,0.0,0.0552846949191425,-0.0817312050118902
50.0,2.0,7.0,2052.0,,3.0,0.0,0.0552846949191425,-0.0817312050118902
72.0,3.0,17.0,1663.0,,3.0,7.0,0.0552846949191425,-0.0817312050118902
53.0,3.0,8.0,1347.0,,3.0,7.0,0.0552846949191425,-0.0817312050118902
54.0,3.0,4.0,1018.0,,3.0,7.0,0.0552846949191425,-0.0817312050118902
30.0,4.0,3.0,572.0,,3.0,14.0,0.0552846949191425,-0.0817312050118902
70.0,1.0,13.0,3398.0,6.0,3.0,0.0,0.0552846949191425,-0.0550134424328989
89.0,1.0,3.0,3102.0,6.0,3.0,0.0,0.0552846949191425,-0.0550134424328989
26.0,3.0,3.0,1669.0,6.0,3.0,14.0,0.0552846949191425,-0.0550134424328989
52.0,3.0,1.0,1467.0,6.0,3.0,17.0,0.0552846949191425,-0.0550134424328989
38.0,3.0,2.0,1345.0,6.0,3.0,17.0,0.0552846949191425,-0.0550134424328989
13.0,3.0,6.0,1111.0,6.0,3.0,17.0,0.0552846949191425,-0.0550134424328989
5.0,4.0,5.0,31.0,6.0,1.0,34.0,0.0552846949191425,-0.0550134424328989
19.0,1.0,5.0,2913.0,4.0,3.0,11.0,0.0552846949191425,0.1358371945108868
58.0,2.0,8.0,2693.0,4.0,3.0,14.0,0.0552846949191425,0.1358371945108868
41.0,2.0,7.0,2078.0,4.0,3.0,11.0,0.0552846949191425,0.1358371945108868
36.0,2.0,2.0,2078.0,4.0,3.0,11.0,0.0552846949191425,0.1358371945108868
37.0,2.0,16.0,1947.0,4.0,3.0,11.0,0.0552846949191425,0.1358371945108868
55.0,4.0,26.0,900.0,4.0,2.0,7.0,0.0552846949191425,0.1358371945108868
59.0,4.0,7.0,303.0,4.0,2.0,1.0,0.0552846949191425,0.1358371945108868
83.0,1.0,18.0,3056.0,1.0,3.0,4.0,0.0552846949191425,-0.0228677656538209
63.0,1.0,4.0,2867.0,1.0,3.0,4.0,0.0552846949191425,-0.0228677656538209
47.0,2.0,8.0,2599.0,1.0,3.0,4.0,0.0552846949191425,-0.0228677656538209
7.0,3.0,4.0,1145.0,1.0,3.0,8.0,0.0552846949191425,-0.0228677656538209
29.0,3.0,4.0,930.0,1.0,3.0,11.0,0.0552846949191425,-0.0228677656538209
48.0,4.0,6.0,640.0,1.0,3.0,14.0,0.0552846949191425,-0.0228677656538209
48.0,1.0,7.0,3021.0,5.0,3.0,-3.0,0.0552846949191425,-0.0051663605002779
27.0,2.0,1.0,2058.0,5.0,2.0,4.0,0.0552846949191425,-0.0051663605002779
24.0,2.0,15.0,1876.0,5.0,2.0,4.0,0.0552846949191425,-0.0051663605002779
51.0,2.0,14.0,1808.0,5.0,1.0,7.0,0.0552846949191425,-0.0051663605002779
30.0,3.0,11.0,1558.0,5.0,3.0,7.0,0.0552846949191425,-0.0051663605002779
41.0,3.0,1.0,1378.0,5.0,2.0,10.0,0.0552846949191425,-0.0051663605002779
44.0,3.0,15.0,1282.0,5.0,2.0,10.0,0.0552846949191425,-0.0051663605002779
72.0,4.0,5.0,697.0,5.0,1.0,10.0,0.0552846949191425,-0.0051663605002779
26.0,4.0,1.0,182.0,5.0,1.0,3.0,0.0552846949191425,-0.0051663605002779
65.0,1.0,1.0,3407.0,5.0,3.0,0.0,0.0552846949191425,0.010483676302109
55.0,1.0,10.0,2947.0,5.0,3.0,-3.0,0.0552846949191425,0.010483676302109
13.0,2.0,5.0,1812.0,5.0,1.0,-6.0,0.0552846949191425,0.010483676302109
28.0,3.0,2.0,1507.0,5.0,3.0,-3.0,0.0552846949191425,0.010483676302109
15.0,4.0,2.0,681.0,5.0,3.0,-2.0,0.0552846949191425,0.010483676302109
63.0,4.0,1.0,489.0,5.0,3.0,1.0,0.0552846949191425,0.010483676302109
71.0,5.0,6.0,547.0,5.0,2.0,0.0,0.0552846949191425,0.010483676302109
25.0,1.0,21.0,3086.0,13.0,3.0,0.0,0.0552846949191425,0.0467258801058441
72.0,1.0,22.0,2772.0,13.0,3.0,3.0,0.0552846949191425,0.0467258801058441
57.0,3.0,15.0,1521.0,13.0,3.0,10.0,0.0552846949191425,0.0467258801058441
38.0,3.0,7.0,1162.0,13.0,3.0,3.0,0.0552846949191425,0.0467258801058441
43.0,3.0,12.0,1162.0,13.0,3.0,3.0,0.0552846949191425,0.0467258801058441
7.0,4.0,7.0,483.0,13.0,3.0,10.0,0.0552846949191425,0.0467258801058441
16.0,4.0,7.0,365.0,13.0,3.0,13.0,0.0552846949191425,0.0467258801058441
30.0,4.0,3.0,30.0,13.0,1.0,16.0,0.0552846949191425,0.0467258801058441
67.0,1.0,8.0,3546.0,8.0,3.0,0.0,0.0552846949191425,0.0456454860154318
10.0,1.0,6.0,2761.0,8.0,3.0,-5.0,0.0552846949191425,0.0456454860154318
1.0,2.0,1.0,2378.0,8.0,2.0,-2.0,0.0552846949191425,0.0456454860154318
23.0,2.0,13.0,2227.0,8.0,2.0,5.0,0.0552846949191425,0.0456454860154318
1.0,3.0,1.0,1067.0,8.0,3.0,18.0,0.0552846949191425,0.0456454860154318
6.0,3.0,6.0,1063.0,8.0,3.0,18.0,0.0552846949191425,0.0456454860154318
40.0,4.0,11.0,630.0,8.0,3.0,21.0,0.0552846949191425,0.0456454860154318
40.0,4.0,11.0,630.0,8.0,3.0,21.0,0.0552846949191425,0.0456454860154318
69.0,4.0,8.0,285.0,8.0,3.0,14.0,0.0552846949191425,0.0456454860154318
58.0,1.0,7.0,2726.0,7.0,3.0,-3.0,0.0552846949191425,0.0303623591290062
35.0,2.0,7.0,1892.0,7.0,3.0,8.0,0.0552846949191425,0.0303623591290062
55.0,3.0,2.0,1270.0,7.0,3.0,22.0,0.0552846949191425,0.0303623591290062
60.0,3.0,7.0,1248.0,7.0,3.0,22.0,0.0552846949191425,0.0303623591290062
74.0,1.0,3.0,3320.0,15.0,3.0,0.0,0.0552846949191425,0.0525944584563759
72.0,1.0,7.0,2805.0,15.0,3.0,-7.0,0.0552846949191425,0.0525944584563759
53.0,2.0,7.0,2267.0,15.0,3.0,-7.0,0.0552846949191425,0.0525944584563759
59.0,2.0,13.0,2256.0,15.0,3.0,-7.0,0.0552846949191425,0.0525944584563759
81.0,3.0,16.0,1707.0,15.0,3.0,0.0,0.0552846949191425,0.0525944584563759
84.0,3.0,15.0,1410.0,15.0,3.0,0.0,0.0552846949191425,0.0525944584563759
51.0,3.0,9.0,1077.0,15.0,3.0,0.0,0.0552846949191425,0.0525944584563759
49.0,4.0,8.0,618.0,15.0,3.0,-7.0,0.0552846949191425,0.0525944584563759
42.0,4.0,1.0,123.0,15.0,0.0,-10.0,0.0552846949191425,0.0525944584563759
18.0,4.0,14.0,20.0,15.0,0.0,-10.0,0.0552846949191425,0.0525944584563759
34.0,1.0,3.0,3220.0,16.0,3.0,0.0,0.0552846949191425,0.0356235036487485
79.0,1.0,2.0,2908.0,16.0,3.0,3.0,0.0552846949191425,0.0356235036487485
78.0,2.0,10.0,2074.0,16.0,3.0,7.0,0.0552846949191425,0.0356235036487485
72.0,2.0,7.0,2006.0,16.0,3.0,0.0,0.0552846949191425,0.0356235036487485
73.0,2.0,20.0,1815.0,16.0,2.0,0.0,0.0552846949191425,0.0356235036487485
49.0,3.0,1.0,1032.0,16.0,3.0,7.0,0.0552846949191425,0.0356235036487485
26.0,4.0,3.0,247.0,16.0,1.0,21.0,0.0552846949191425,0.0356235036487485
25.0,4.0,14.0,120.0,16.0,1.0,21.0,0.0552846949191425,0.0356235036487485
72.0,1.0,7.0,3516.0,7.0,3.0,0.0,0.0552846949191425,0.0722404381038727
66.0,1.0,1.0,3098.0,7.0,3.0,-7.0,0.0552846949191425,0.0722404381038727
68.0,2.0,9.0,2040.0,7.0,3.0,-7.0,0.0552846949191425,0.0722404381038727
53.0,2.0,4.0,1912.0,7.0,2.0,-7.0,0.0552846949191425,0.0722404381038727
74.0,3.0,6.0,1641.0,7.0,3.0,-10.0,0.0552846949191425,0.0722404381038727
49.0,3.0,17.0,1062.0,7.0,3.0,-10.0,0.0552846949191425,0.0722404381038727
82.0,4.0,3.0,527.0,7.0,3.0,-10.0,0.0552846949191425,0.0722404381038727
25.0,4.0,5.0,158.0,7.0,2.0,-10.0,0.0552846949191425,0.0722404381038727
50.0,1.0,5.0,2883.0,8.0,3.0,0.0,0.1788138703019205,-0.0037420540640214
50.0,2.0,3.0,2385.0,8.0,3.0,-3.0,0.1788138703019205,-0.0037420540640214
35.0,2.0,8.0,1915.0,8.0,3.0,-6.0,0.1788138703019205,-0.0037420540640214
45.0,3.0,11.0,1411.0,8.0,2.0,-10.0,0.1788138703019205,-0.0037420540640214
22.0,4.0,1.0,394.0,8.0,1.0,-10.0,0.1788138703019205,-0.0037420540640214
14.0,4.0,4.0,298.0,8.0,1.0,-10.0,0.1788138703019205,-0.0037420540640214
30.0,1.0,6.0,3214.0,10.0,3.0,0.0,0.1788138703019205,-0.0056453116853473
79.0,1.0,9.0,2843.0,10.0,3.0,3.0,0.1788138703019205,-0.0056453116853473
77.0,2.0,7.0,2656.0,10.0,3.0,3.0,0.1788138703019205,-0.0056453116853473
25.0,2.0,5.0,2164.0,10.0,3.0,0.0,0.1788138703019205,-0.0056453116853473
38.0,2.0,8.0,1950.0,10.0,2.0,3.0,0.1788138703019205,-0.0056453116853473
75.0,4.0,5.0,464.0,10.0,2.0,7.0,0.1788138703019205,-0.0056453116853473
76.0,4.0,16.0,147.0,10.0,2.0,0.0,0.1788138703019205,-0.0056453116853473
59.0,4.0,10.0,1.0,10.0,0.0,-3.0,0.1788138703019205,-0.0056453116853473
62.0,2.0,4.0,2368.0,,3.0,11.0,0.1788138703019205,-0.0498802499511436
44.0,2.0,1.0,2166.0,,3.0,11.0,0.1788138703019205,-0.0498802499511436
49.0,2.0,6.0,2153.0,,3.0,11.0,0.1788138703019205,-0.0498802499511436
62.0,3.0,20.0,1015.0,,3.0,22.0,0.1788138703019205,-0.0498802499511436
72.0,3.0,30.0,1003.0,,3.0,22.0,0.1788138703019205,-0.0498802499511436
28.0,4.0,2.0,644.0,,3.0,22.0,0.1788138703019205,-0.0498802499511436
40.0,4.0,3.0,334.0,,3.0,10.0,0.1788138703019205,-0.0498802499511436
80.0,3.0,20.0,1743.0,8.0,3.0,18.0,0.1788138703019205,0.0022534434625669
72.0,3.0,12.0,1445.0,8.0,3.0,11.0,0.1788138703019205,0.0022534434625669
49.0,4.0,6.0,445.0,8.0,3.0,25.0,0.1788138703019205,0.0022534434625669
45.0,4.0,6.0,206.0,8.0,3.0,25.0,0.1788138703019205,0.0022534434625669
50.0,1.0,7.0,2916.0,10.0,3.0,7.0,0.1788138703019205,-0.0447347795591714
65.0,2.0,5.0,2531.0,10.0,3.0,0.0,0.1788138703019205,-0.0447347795591714
77.0,2.0,1.0,1914.0,10.0,3.0,5.0,0.1788138703019205,-0.0447347795591714
75.0,2.0,10.0,1844.0,10.0,2.0,5.0,0.1788138703019205,-0.0447347795591714
38.0,4.0,6.0,100.0,10.0,0.0,-3.0,0.1788138703019205,-0.0447347795591714
27.0,1.0,11.0,2930.0,8.0,3.0,-3.0,0.1788138703019205,-0.0577648863872087
90.0,1.0,20.0,2711.0,8.0,3.0,0.0,0.1788138703019205,-0.0577648863872087
13.0,3.0,12.0,1402.0,8.0,3.0,4.0,0.1788138703019205,-0.0577648863872087
21.0,4.0,2.0,383.0,8.0,2.0,7.0,0.1788138703019205,-0.0577648863872087
57.0,1.0,28.0,3071.0,8.0,3.0,-7.0,0.1788138703019205,-0.0163795906375036
10.0,2.0,10.0,1807.0,8.0,1.0,4.0,0.1788138703019205,-0.0163795906375036
34.0,3.0,7.0,1645.0,8.0,3.0,7.0,0.1788138703019205,-0.0163795906375036
4.0,3.0,3.0,1077.0,8.0,3.0,17.0,0.1788138703019205,-0.0163795906375036
48.0,4.0,10.0,103.0,8.0,3.0,10.0,0.1788138703019205,-0.0163795906375036
7.0,1.0,1.0,3228.0,4.0,3.0,0.0,0.1788138703019205,-0.0075832932125213
31.0,2.0,21.0,2516.0,4.0,3.0,-3.0,0.1788138703019205,-0.0075832932125213
86.0,2.0,9.0,2372.0,4.0,3.0,0.0,0.1788138703019205,-0.0075832932125213
85.0,2.0,14.0,1928.0,4.0,3.0,-3.0,0.1788138703019205,-0.0075832932125213
44.0,3.0,5.0,1399.0,4.0,3.0,-3.0,0.1788138703019205,-0.0075832932125213
32.0,4.0,8.0,783.0,4.0,3.0,-3.0,0.1788138703019205,-0.0075832932125213
85.0,4.0,14.0,558.0,4.0,3.0,-3.0,0.1788138703019205,-0.0075832932125213
24.0,4.0,10.0,3.0,4.0,0.0,-5.0,0.1788138703019205,-0.0075832932125213
42.0,1.0,16.0,3440.0,3.0,3.0,0.0,0.1788138703019205,0.0813702224357847
15.0,2.0,6.0,2527.0,3.0,3.0,7.0,0.1788138703019205,0.0813702224357847
19.0,4.0,2.0,773.0,3.0,3.0,28.0,0.1788138703019205,0.0813702224357847
80.0,4.0,5.0,348.0,3.0,3.0,31.0,0.1788138703019205,0.0813702224357847
80.0,4.0,5.0,330.0,3.0,3.0,31.0,0.1788138703019205,0.0813702224357847
64.0,1.0,4.0,3181.0,6.0,1.0,-7.0,0.1788138703019205,-0.0447347795591714
80.0,2.0,6.0,2366.0,6.0,1.0,0.0,0.1788138703019205,-0.0447347795591714
75.0,2.0,5.0,2048.0,6.0,1.0,0.0,0.1788138703019205,-0.0447347795591714
68.0,3.0,8.0,1708.0,6.0,3.0,-7.0,0.1788138703019205,-0.0447347795591714
64.0,3.0,17.0,1448.0,6.0,3.0,-14.0,0.1788138703019205,-0.0447347795591714
70.0,1.0,10.0,3228.0,5.0,3.0,-3.0,0.1788138703019205,0.0108895288197452
29.0,1.0,6.0,3014.0,5.0,3.0,-3.0,0.1788138703019205,0.0108895288197452
32.0,1.0,11.0,2802.0,5.0,3.0,-3.0,0.1788138703019205,0.0108895288197452
53.0,2.0,6.0,2558.0,5.0,3.0,-3.0,0.1788138703019205,0.0108895288197452
71.0,2.0,11.0,2179.0,5.0,3.0,-6.0,0.1788138703019205,0.0108895288197452
36.0,3.0,10.0,1277.0,5.0,3.0,-5.0,0.1788138703019205,0.0108895288197452
89.0,4.0,13.0,873.0,5.0,3.0,-5.0,0.1788138703019205,0.0108895288197452
70.0,1.0,20.0,3097.0,6.0,3.0,-7.0,0.1788138703019205,0.0675122795370726
79.0,1.0,5.0,2831.0,6.0,3.0,-7.0,0.1788138703019205,0.0675122795370726
84.0,2.0,1.0,1920.0,6.0,3.0,-3.0,0.1788138703019205,0.0675122795370726
27.0,3.0,4.0,1473.0,6.0,3.0,1.0,0.1788138703019205,0.0675122795370726
61.0,3.0,1.0,1058.0,6.0,3.0,1.0,0.1788138703019205,0.0675122795370726
25.0,4.0,1.0,900.0,6.0,3.0,1.0,0.1788138703019205,0.0675122795370726
81.0,4.0,15.0,194.0,6.0,3.0,14.0,0.1788138703019205,0.0675122795370726
16.0,1.0,9.0,3265.0,7.0,3.0,0.0,0.1788138703019205,0.0981739862236613
68.0,2.0,14.0,2700.0,7.0,3.0,9.0,0.1788138703019205,0.0981739862236613
94.0,2.0,5.0,2465.0,7.0,3.0,9.0,0.1788138703019205,0.0981739862236613
71.0,2.0,6.0,2170.0,7.0,3.0,2.0,0.1788138703019205,0.0981739862236613
29.0,3.0,19.0,1500.0,7.0,3.0,-2.0,0.1788138703019205,0.0981739862236613
61.0,3.0,1.0,1206.0,7.0,3.0,-2.0,0.1788138703019205,0.0981739862236613
35.0,3.0,7.0,986.0,7.0,3.0,-2.0,0.1788138703019205,0.0981739862236613
56.0,4.0,5.0,699.0,7.0,3.0,-2.0,0.1788138703019205,0.0981739862236613
61.0,4.0,10.0,690.0,7.0,3.0,-2.0,0.1788138703019205,0.0981739862236613
58.0,4.0,8.0,378.0,7.0,3.0,-9.0,0.1788138703019205,0.0981739862236613
49.0,1.0,1.0,3220.0,6.0,3.0,0.0,0.1788138703019205,-0.0600305186130822
54.0,1.0,6.0,3208.0,6.0,3.0,0.0,0.1788138703019205,-0.0600305186130822
68.0,4.0,6.0,241.0,6.0,2.0,21.0,0.1788138703019205,-0.0600305186130822
42.0,1.0,19.0,3361.0,15.0,3.0,0.0,0.1788138703019205,0.0108895288197452
58.0,2.0,11.0,2618.0,15.0,3.0,0.0,0.1788138703019205,0.0108895288197452
33.0,2.0,8.0,1908.0,15.0,3.0,7.0,0.1788138703019205,0.0108895288197452
62.0,3.0,2.0,1499.0,15.0,3.0,7.0,0.1788138703019205,0.0108895288197452
6.0,4.0,1.0,194.0,15.0,3.0,14.0,0.1788138703019205,0.0108895288197452
34.0,1.0,9.0,2871.0,2.0,3.0,7.0,0.1788138703019205,0.0743341523349275
55.0,2.0,20.0,2611.0,2.0,3.0,10.0,0.1788138703019205,0.0743341523349275
52.0,2.0,10.0,1829.0,2.0,2.0,15.0,0.1788138703019205,0.0743341523349275
63.0,4.0,8.0,693.0,2.0,3.0,29.0,0.1788138703019205,0.0743341523349275
50.0,4.0,14.0,212.0,2.0,3.0,29.0,0.1788138703019205,0.0743341523349275
47.0,1.0,4.0,3267.0,16.0,3.0,0.0,0.1788138703019205,-0.0075832932125213
9.0,1.0,1.0,2865.0,16.0,2.0,7.0,0.1788138703019205,-0.0075832932125213
23.0,2.0,3.0,1983.0,16.0,2.0,11.0,0.1788138703019205,-0.0075832932125213
46.0,2.0,4.0,1810.0,16.0,0.0,11.0,0.1788138703019205,-0.0075832932125213
52.0,2.0,10.0,1804.0,16.0,0.0,11.0,0.1788138703019205,-0.0075832932125213
