Yardline,Quarter,Yds_to_go,Time_remaining,Wind_speed,Timeouts,Score_differential,Offense_strength,Opp_defense_strength,WP_go,WP_fg,WP_punt
10.0,2.0,3.0,1907.0,8.0,3.0,0.0,0.0085336369082385,-0.0915404139447006,0.6428671025350546,0.6256251819412887,0.560725850397923
55.0,3.0,1.0,1515.0,8.0,2.0,-1.0,0.0085336369082385,-0.0915404139447006,0.4195810253503572,0.4655545411398464,0.4007996795615601
6.0,4.0,6.0,495.0,8.0,2.0,0.0,0.0085336369082385,-0.0915404139447006,0.6737238076904364,0.6658769405008206,0.5648788175747648
49.0,4.0,1.0,187.0,8.0,1.0,3.0,0.0085336369082385,-0.0915404139447006,0.739996614638554,0.7294539808605932,0.7671969162467641
54.0,4.0,6.0,178.0,8.0,1.0,3.0,0.0085336369082385,-0.0915404139447006,0.7532373672140928,0.7292332417445537,0.7497127286666061
29.0,1.0,7.0,2972.0,7.0,3.0,-7.0,0.0085336369082385,-0.131137291377567,0.39873722462938593,0.38348092833308967,0.3328429930262187
47.0,1.0,8.0,2752.0,7.0,1.0,-4.0,0.0085336369082385,-0.131137291377567,0.3654780924847387,0.3037590943488585,0.3504659423634566
9.0,2.0,9.0,2234.0,7.0,1.0,3.0,0.0085336369082385,-0.131137291377567,0.7093948913690818,0.6938854577784218,0.6717650700051889
79.0,4.0,12.0,506.0,7.0,3.0,10.0,0.0085336369082385,-0.131137291377567,0.9577287054429522,0.9331235202577669,0.9145815482821102
65.0,1.0,4.0,2818.0,9.0,3.0,4.0,0.0085336369082385,-0.0734355722992723,0.627958604140104,0.657958604140104,0.6375487571687355
46.0,2.0,7.0,2601.0,9.0,3.0,4.0,0.0085336369082385,-0.0734355722992723,0.6706450317557702,0.6521249903356092,0.6523550317557701
48.0,2.0,6.0,2279.0,9.0,3.0,-3.0,0.0085336369082385,-0.0734355722992723,0.40911408930105364,0.3874756735210856,0.39659761115974224
72.0,2.0,2.0,1997.0,9.0,3.0,-3.0,0.0085336369082385,-0.0734355722992723,0.36487620608975824,0.3503324598530795,0.3786907931864128
3.0,3.0,3.0,1502.0,9.0,3.0,0.0,0.0085336369082385,-0.0734355722992723,0.6083754643453921,0.5800576865676144,0.5408782466020197
27.0,3.0,9.0,936.0,9.0,3.0,3.0,0.0085336369082385,-0.0734355722992723,0.7434688434192623,0.7218239174910291,0.6956206892101849
29.0,4.0,3.0,449.0,9.0,3.0,6.0,0.0085336369082385,-0.0734355722992723,0.8539002938982203,0.8941357056173217,0.8261534702466087
54.0,4.0,1.0,119.0,9.0,2.0,10.0,0.0085336369082385,-0.0734355722992723,0.957882970732323,0.9059098826494647,0.9317011188804711
70.0,1.0,14.0,3235.0,0.0,3.0,0.0,0.0085336369082385,-0.0647562253143434,0.44030330176601273,0.4517546906549016,0.4703033017660127
10.0,2.0,9.0,2225.0,0.0,3.0,0.0,0.0085336369082385,-0.0647562253143434,0.6121914079921826,0.5894969635477382,0.5722254965331413
65.0,2.0,8.0,1909.0,0.0,3.0,-4.0,0.0085336369082385,-0.0647562253143434,0.2608759962621759,0.304461497209165,0.3327702935054613
39.0,3.0,1.0,1606.0,0.0,3.0,-7.0,0.0085336369082385,-0.0647562253143434,0.22666889114683067,0.3073220762013709,0.26066837521841413
10.0,3.0,2.0,1096.0,0.0,3.0,-7.0,0.0085336369082385,-0.0647562253143434,0.3686461611240178,0.34366245742031415,0.2624121138849084
76.0,4.0,24.0,417.0,0.0,3.0,0.0,0.0085336369082385,-0.0647562253143434,0.4738250414542617,0.4278792081209284,0.4570122467981336
59.0,5.0,22.0,99.0,0.0,1.0,-3.0,0.0085336369082385,-0.0647562253143434,0.03811031901507009,0.26586355359925523,0.3100385535992552
65.0,1.0,5.0,3360.0,20.0,3.0,0.0,0.0085336369082385,-0.0906275303465647,0.5138624274602106,0.5438624274602106,0.5435732760755001
63.0,1.0,7.0,3127.0,20.0,2.0,0.0,0.0085336369082385,-0.0906275303465647,0.5078646201185977,0.5287481466020805,0.5378646201185977
7.0,2.0,1.0,2122.0,20.0,2.0,-6.0,0.0085336369082385,-0.0906275303465647,0.33453248576108596,0.29030489304003015,0.31432137464997484
6.0,2.0,5.0,1813.0,20.0,0.0,-2.0,0.0085336369082385,-0.0906275303465647,0.5078266566581752,0.48325147147299,0.4174083488357695
17.0,4.0,4.0,817.0,20.0,3.0,5.0,0.0085336369082385,-0.0906275303465647,0.8155999841632892,0.7871081323114373,0.7765553125789231
69.0,4.0,36.0,690.0,20.0,3.0,8.0,0.0085336369082385,-0.0906275303465647,0.9459157347609051,0.9199046236497939,0.8559507228653842
74.0,4.0,41.0,690.0,20.0,3.0,8.0,0.0085336369082385,-0.0906275303465647,0.9472356202083403,0.9212245090972292,0.8498690374263188
6.0,1.0,6.0,3467.0,5.0,3.0,0.0,0.0085336369082385,0.0209874375409886,0.5590185366296263,0.5524516005578246,0.5345396294273909
35.0,1.0,18.0,3124.0,5.0,3.0,3.0,0.0085336369082385,0.0209874375409886,0.536950580128333,0.5330276026460312,0.5517253438903713
2.0,2.0,2.0,2535.0,5.0,3.0,3.0,0.0085336369082385,0.0209874375409886,0.5981649251608746,0.6200571986123461,0.5974647480805527
39.0,2.0,1.0,2184.0,5.0,3.0,3.0,0.0085336369082385,0.0209874375409886,0.6231579360904547,0.6042016776943182,0.6392055888456543
17.0,2.0,7.0,1974.0,5.0,2.0,3.0,0.0085336369082385,0.0209874375409886,0.6782084043811827,0.6642232336535596,0.6613840017018415
47.0,2.0,7.0,1803.0,5.0,0.0,3.0,0.0085336369082385,0.0209874375409886,0.655521721549594,0.6100684069588949,0.6342388303286032
38.0,3.0,8.0,1241.0,5.0,3.0,3.0,0.0085336369082385,0.0209874375409886,0.6986734203238456,0.6709467536571788,0.6531260367510283
51.0,3.0,6.0,995.0,5.0,3.0,6.0,0.0085336369082385,0.0209874375409886,0.7810023553695132,0.741235669074936,0.754530133147291
71.0,4.0,10.0,752.0,5.0,3.0,6.0,0.0085336369082385,0.0209874375409886,0.8003079085293638,0.7689687863780127,0.7724856863071417
94.0,4.0,6.0,192.0,5.0,3.0,6.0,0.0085336369082385,0.0209874375409886,0.8262240144957821,0.7875573478291154,0.7599427085099582
52.0,1.0,1.0,3390.0,2.0,3.0,0.0,0.0085336369082385,0.0030866171488143,0.48171561748916714,0.4914794422165759,0.48039503535952116
20.0,1.0,8.0,3271.0,2.0,3.0,0.0,0.0085336369082385,0.0030866171488143,0.5890738030470516,0.5745149141581627,0.5493835675330935
16.0,2.0,10.0,2175.0,2.0,3.0,10.0,0.0085336369082385,0.0030866171488143,0.8804281425720324,0.8728132703862084,0.8518794747747027
42.0,2.0,17.0,1842.0,2.0,1.0,13.0,0.0085336369082385,0.0030866171488143,0.8562700166206912,0.805740514621907,0.8628322732412612
68.0,3.0,14.0,1670.0,2.0,3.0,13.0,0.0085336369082385,0.0030866171488143,0.880298577791172,0.9102985777911721,0.907415137368668
26.0,3.0,14.0,1328.0,2.0,3.0,6.0,0.0085336369082385,0.0030866171488143,0.8003648027662602,0.8078744756555881,0.7637424609886639
71.0,3.0,2.0,1084.0,2.0,3.0,9.0,0.0085336369082385,0.0030866171488143,0.9468882827831779,0.9237060605609557,0.873590509509098
5.0,4.0,5.0,443.0,2.0,2.0,6.0,0.0085336369082385,0.0030866171488143,0.8248672230663726,0.887664734297153,0.822723294387483
76.0,4.0,11.0,120.0,2.0,2.0,2.0,0.0085336369082385,0.0030866171488143,0.797322557890286,0.7517114467791749,0.6319965711733475
58.0,1.0,5.0,3423.0,12.0,3.0,0.0,0.0085336369082385,0.0209874375409886,0.5068038259012417,0.49008299256790844,0.5017527310526089
68.0,1.0,17.0,2915.0,12.0,3.0,-3.0,0.0085336369082385,0.0209874375409886,0.32710558152915203,0.3414100545715158,0.357105581529152
65.0,2.0,2.0,2665.0,12.0,3.0,-6.0,0.0085336369082385,0.0209874375409886,0.3298917255135361,0.3126972810690917,0.31005629521502287
69.0,2.0,4.0,1915.0,12.0,3.0,-9.0,0.0085336369082385,0.0209874375409886,0.19178234146434472,0.1674212303532336,0.17809390235186262
79.0,3.0,20.0,1614.0,12.0,3.0,-12.0,0.0085336369082385,0.0209874375409886,0.09495189874946228,0.07217994612359556,0.09545494612359556
15.0,3.0,4.0,1414.0,12.0,3.0,-12.0,0.0085336369082385,0.0209874375409886,0.1576000446153141,0.14449329514561748,0.12928680630758857
32.0,3.0,2.0,1168.0,12.0,3.0,-9.0,0.0085336369082385,0.0209874375409886,0.18155144459312325,0.14256785860083634,0.15874255570423437
86.0,4.0,19.0,796.0,12.0,3.0,-17.0,0.0085336369082385,0.0209874375409886,0.04352166840742631,0.027367594333352237,0.02268406169380518
60.0,4.0,11.0,422.0,12.0,3.0,-20.0,0.0085336369082385,0.0209874375409886,0.0,0.0,0.0
7.0,4.0,6.0,126.0,12.0,2.0,-13.0,0.0085336369082385,0.0209874375409886,0.034738551016300134,0.034669296010133514,0.032970512548568004
66.0,2.0,1.0,2315.0,8.0,3.0,25.0,0.1645833717443703,-0.115831385291793,0.9516299004952833,0.9474758518244545,0.9624758518244545
70.0,2.0,1.0,1979.0,8.0,3.0,32.0,0.1645833717443703,-0.115831385291793,0.9625231292451599,0.9487912140431704,0.9637912140431704
16.0,3.0,5.0,927.0,8.0,3.0,39.0,0.1645833717443703,-0.115831385291793,0.9966943273716483,0.9924441768494818,0.9966943273716483
3.0,4.0,3.0,570.0,8.0,2.0,42.0,0.1645833717443703,-0.115831385291793,0.997612920634521,0.9945438185931907,0.997612920634521
43.0,1.0,3.0,2979.0,8.0,3.0,7.0,0.1645833717443703,-0.0841194382360297,0.6874242713348537,0.6579761450536942,0.6722042713348537
15.0,2.0,3.0,2651.0,8.0,3.0,4.0,0.1645833717443703,-0.0841194382360297,0.6861729854189573,0.7136903312171209,0.6858815285383505
66.0,2.0,21.0,1866.0,8.0,2.0,11.0,0.1645833717443703,-0.0841194382360297,0.8240037161665805,0.8387103446887343,0.8540037161665806
71.0,3.0,6.0,1683.0,8.0,3.0,11.0,0.1645833717443703,-0.0841194382360297,0.8632732423290246,0.8932732423290246,0.8754607602310388
5.0,3.0,1.0,903.0,8.0,2.0,8.0,0.1645833717443703,-0.0841194382360297,0.9283185605037614,0.9040598396120121,0.8702353151417318
10.0,4.0,6.0,900.0,8.0,2.0,8.0,0.1645833717443703,-0.0841194382360297,0.9386879905288925,0.9136879905288925,0.8791593456146811
33.0,4.0,5.0,542.0,8.0,2.0,3.0,0.1645833717443703,-0.0841194382360297,0.7548041863661984,0.7963203334073168,0.7457178487208093
45.0,4.0,11.0,235.0,8.0,1.0,6.0,0.1645833717443703,-0.0841194382360297,0.8131820648175957,0.8253247387183972,0.8338688782631394
9.0,1.0,3.0,3008.0,3.0,2.0,0.0,0.1645833717443703,-0.0042142143083149,0.5993905854548448,0.5835992141306334,0.5341334474723801
66.0,2.0,1.0,2606.0,3.0,2.0,-1.0,0.1645833717443703,-0.0042142143083149,0.4447229673391381,0.4253600043761751,0.404446548253109
53.0,2.0,2.0,2438.0,3.0,2.0,-1.0,0.1645833717443703,-0.0042142143083149,0.3983785847097826,0.4378915190870162,0.39591008006038214
57.0,2.0,4.0,2079.0,3.0,2.0,-8.0,0.1645833717443703,-0.0042142143083149,0.213332628621092,0.18917846195442534,0.20297480218493716
56.0,2.0,15.0,1888.0,3.0,2.0,-14.0,0.1645833717443703,-0.0042142143083149,0.08898087114400094,0.06843272299585279,0.0855438724072298
52.0,3.0,5.0,1289.0,3.0,3.0,-10.0,0.1645833717443703,-0.0042142143083149,0.1241351928136441,0.12712327157819772,0.14516221429394177
27.0,4.0,5.0,801.0,3.0,3.0,-17.0,0.1645833717443703,-0.0042142143083149,0.02658263531259557,0.04761629887882449,0.03621255762224672
21.0,4.0,15.0,403.0,3.0,3.0,-11.0,0.1645833717443703,-0.0042142143083149,0.02708532109511813,0.0616301681542362,0.05566998296905101
63.0,1.0,8.0,3394.0,8.0,3.0,0.0,0.1645833717443703,-0.0350976640992651,0.5066951494610233,0.5196923716832456,0.5366951494610234
53.0,2.0,14.0,2700.0,8.0,3.0,-7.0,0.1645833717443703,-0.0350976640992651,0.28976760399489493,0.30871774438300453,0.3103039372873434
50.0,2.0,7.0,2306.0,8.0,3.0,-7.0,0.1645833717443703,-0.0350976640992651,0.2879179760304773,0.29986136493296667,0.32137992319034686
23.0,3.0,8.0,1579.0,8.0,3.0,-3.0,0.1645833717443703,-0.0350976640992651,0.34009259765942945,0.4650375568427836,0.3954313132341054
69.0,4.0,3.0,499.0,8.0,3.0,-12.0,0.1645833717443703,-0.0350976640992651,0.020837212745889722,0.008199908441976511,0.026670881059945493
74.0,4.0,5.0,69.0,8.0,0.0,-22.0,0.1645833717443703,-0.0350976640992651,0.0,0.0,0.0
9.0,1.0,7.0,3144.0,7.0,3.0,0.0,0.1645833717443703,0.1172728423783977,0.5426117004670139,0.5725647709151008,0.5078868534977728
51.0,2.0,19.0,1993.0,7.0,2.0,7.0,0.1645833717443703,0.1172728423783977,0.7439612169924867,0.6818320345389769,0.7236286243998942
49.0,3.0,6.0,1467.0,7.0,3.0,4.0,0.1645833717443703,0.1172728423783977,0.6832340598681346,0.6578040598681345,0.6521274210287308
44.0,3.0,1.0,1450.0,7.0,3.0,4.0,0.1645833717443703,0.1172728423783977,0.7302978588769977,0.6655902482188928,0.6545902927134368
8.0,4.0,6.0,702.0,7.0,2.0,-3.0,0.1645833717443703,0.1172728423783977,0.24771736315338083,0.4509838315594227,0.3430002644286735
99.0,4.0,10.0,377.0,7.0,2.0,0.0,0.1645833717443703,0.1172728423783977,0.47662110181985384,0.4395533240420761,0.38669593387106216
30.0,4.0,10.0,14.0,7.0,1.0,-3.0,0.1645833717443703,0.1172728423783977,0.08575814598283885,0.34103638677791315,0.33060588033318555
79.0,5.0,14.0,503.0,7.0,2.0,0.0,0.1645833717443703,0.1172728423783977,0.4563311974375184,0.46497831720469623,0.5100880394269184
28.0,5.0,4.0,331.0,7.0,2.0,0.0,0.1645833717443703,0.1172728423783977,0.563220510702736,0.9690966924439331,0.7211283835025338
22.0,2.0,8.0,2692.0,7.0,3.0,7.0,0.1645833717443703,-0.0825073733568607,0.7968340352413597,0.792199693973235,0.7539432216463696
46.0,2.0,6.0,2187.0,7.0,3.0,10.0,0.1645833717443703,-0.0825073733568607,0.8241702293640428,0.7810791629870283,0.8064135626973762
47.0,3.0,9.0,1610.0,7.0,3.0,7.0,0.1645833717443703,-0.0825073733568607,0.7741695606725999,0.7044132588597317,0.7518510421540814
31.0,3.0,6.0,907.0,7.0,3.0,7.0,0.1645833717443703,-0.0825073733568607,0.8764976419337662,0.8505339382300625,0.8436930047242827
2.0,4.0,2.0,229.0,7.0,2.0,10.0,0.1645833717443703,-0.0825073733568607,0.9894105442487993,0.9664800371816731,0.965600270553622
7.0,1.0,3.0,3322.0,8.0,3.0,0.0,0.1645833717443703,-0.0267358474208217,0.5213770778200688,0.5072148555978465,0.5043220900623642
54.0,1.0,9.0,3054.0,8.0,3.0,3.0,0.1645833717443703,-0.0267358474208217,0.549092305975523,0.5210288076711082,0.5334523059755231
10.0,2.0,8.0,2470.0,8.0,3.0,-4.0,0.1645833717443703,-0.0267358474208217,0.38111304077626174,0.37048541653256134,0.3660972868459648
70.0,2.0,5.0,2202.0,8.0,3.0,-4.0,0.1645833717443703,-0.0267358474208217,0.3041281861724163,0.3021945936623986,0.32819737144017636
78.0,3.0,1.0,1595.0,8.0,3.0,0.0,0.1645833717443703,-0.0267358474208217,0.44505836090579404,0.4125191026064499,0.44701215816200546
8.0,3.0,2.0,984.0,8.0,2.0,0.0,0.1645833717443703,-0.0267358474208217,0.6018269575146797,0.6175468324805294,0.554089813161763
4.0,4.0,4.0,230.0,8.0,2.0,7.0,0.1645833717443703,-0.0267358474208217,0.8918663576070535,0.9175462577700214,0.8711502014575737
6.0,1.0,3.0,3216.0,1.0,3.0,0.0,0.1645833717443703,0.2032738964597786,0.5056584936898432,0.5547631788184335,0.49688352224990134
21.0,1.0,10.0,2853.0,1.0,3.0,7.0,0.1645833717443703,0.2032738964597786,0.7737787419352633,0.7676297419987453,0.7370050498197982
71.0,2.0,6.0,2435.0,1.0,3.0,10.0,0.1645833717443703,0.2032738964597786,0.82642261537682,0.8564226153768201,0.8156377911323963
66.0,2.0,6.0,1911.0,1.0,3.0,7.0,0.1645833717443703,0.2032738964597786,0.7376819533693507,0.7676819533693507,0.7506488919199884
38.0,3.0,4.0,1113.0,1.0,3.0,4.0,0.1645833717443703,0.2032738964597786,0.7214156789134648,0.6937567900245759,0.6869486568330819
44.0,1.0,3.0,3100.0,9.0,3.0,7.0,0.1645833717443703,-0.0825073733568607,0.6967236341570208,0.6563085443358968,0.6886541865852439
74.0,4.0,9.0,74.0,9.0,3.0,36.0,0.1645833717443703,-0.0825073733568607,0.9870218104924968,0.9720218104924968,0.9853355668399927
25.0,1.0,8.0,3307.0,10.0,3.0,0.0,0.1645833717443703,-0.0607852581040622,0.5580542574200187,0.5437753685311297,0.5242330347344203
37.0,1.0,4.0,2825.0,10.0,3.0,0.0,0.1645833717443703,-0.0607852581040622,0.5325422491215402,0.5150535205019717,0.4994161193445648
16.0,3.0,6.0,1316.0,10.0,3.0,21.0,0.1645833717443703,-0.0607852581040622,0.9884051965291225,0.981339302864475,0.9805634857312131
28.0,3.0,11.0,995.0,10.0,3.0,24.0,0.1645833717443703,-0.0607852581040622,0.9760672133601495,0.9837149285055033,0.9877597823069378
23.0,1.0,1.0,2826.0,5.0,3.0,7.0,0.1645833717443703,0.043896734816583,0.7522864880685459,0.7362731547352126,0.712250620242548
38.0,3.0,9.0,1054.0,5.0,3.0,29.0,0.1645833717443703,0.043896734816583,0.9930543361228047,0.9860988296124018,0.993655311310715
33.0,3.0,4.0,1038.0,5.0,2.0,29.0,0.1645833717443703,0.043896734816583,0.9940624928422553,0.9924246913884703,0.9958874038963078
55.0,4.0,1.0,632.0,5.0,2.0,36.0,0.1645833717443703,0.043896734816583,0.9750495909921975,0.9482087946017304,0.9724659343378457
16.0,4.0,13.0,401.0,5.0,1.0,36.0,0.1645833717443703,0.043896734816583,0.995549071758537,0.99805271889436,0.99805271889436
58.0,4.0,5.0,202.0,5.0,1.0,39.0,0.1645833717443703,0.043896734816583,0.9883333333333334,0.9733333333333334,0.9883333333333334
57.0,1.0,10.0,3248.0,13.0,3.0,-7.0,0.1645833717443703,0.1158299228102953,0.3165653365773074,0.3063274726215303,0.3236089541030118
38.0,2.0,2.0,2103.0,13.0,2.0,0.0,0.1645833717443703,0.1158299228102953,0.5217854992089122,0.5232888370327379,0.530965269260446
12.0,2.0,8.0,1921.0,13.0,2.0,0.0,0.1645833717443703,0.1158299228102953,0.5750039241963829,0.6151572285410057,0.5532792923323755
63.0,3.0,11.0,1003.0,13.0,2.0,0.0,0.1645833717443703,0.1158299228102953,0.4890425506952871,0.48055792448684614,0.5208065355979572
40.0,4.0,5.0,581.0,13.0,2.0,0.0,0.1645833717443703,0.1158299228102953,0.5313810520777691,0.6068529344814181,0.5391980092361616
56.0,4.0,1.0,279.0,13.0,2.0,0.0,0.1645833717443703,0.1158299228102953,0.524393538872282,0.506249965985247,0.553537465985247
45.0,1.0,8.0,3343.0,18.0,3.0,0.0,0.1645833717443703,0.0837879414620563,0.5453401079072859,0.531341219018397,0.5221686249345346
18.0,1.0,10.0,3000.0,18.0,3.0,0.0,0.1645833717443703,0.0837879414620563,0.552009815195682,0.5437980120566536,0.5134308015368862
73.0,1.0,16.0,2800.0,18.0,3.0,3.0,0.1645833717443703,0.0837879414620563,0.5553298598894343,0.5853298598894343,0.5815567910215499
90.0,2.0,6.0,1926.0,18.0,1.0,7.0,0.1645833717443703,0.0837879414620563,0.7368154216529621,0.7668154216529621,0.7181951085975463
54.0,3.0,3.0,1379.0,18.0,3.0,8.0,0.1645833717443703,0.0837879414620563,0.8203928739843099,0.7976991702806062,0.7903941252867733
54.0,3.0,13.0,1083.0,18.0,3.0,8.0,0.1645833717443703,0.0837879414620563,0.8530064120070185,0.8288875231181296,0.8152402289704532
59.0,3.0,1.0,931.0,18.0,3.0,8.0,0.1645833717443703,0.0837879414620563,0.8876076470836892,0.8627569063429484,0.8403089138524636
68.0,4.0,3.0,340.0,18.0,3.0,7.0,0.1645833717443703,0.0837879414620563,0.858430069743108,0.8295263660394042,0.8285696731969269
87.0,2.0,4.0,1875.0,3.0,2.0,14.0,0.1645833717443703,0.0254058724883176,0.850590463944992,0.8616210538810253,0.8805904639449921
68.0,3.0,3.0,1711.0,3.0,3.0,14.0,0.1645833717443703,0.0254058724883176,0.8733389901334792,0.8990759226573452,0.9033389901334792
59.0,3.0,1.0,1408.0,3.0,3.0,14.0,0.1645833717443703,0.0254058724883176,0.9522166715179856,0.9345337085550226,0.9227185021414162
71.0,3.0,1.0,1048.0,3.0,3.0,21.0,0.1645833717443703,0.0254058724883176,0.9813640568704509,0.9663640568704509,0.9789800510107507
72.0,4.0,8.0,733.0,3.0,3.0,28.0,0.1645833717443703,0.0254058724883176,0.9863325347384346,0.9713325347384346,0.9837600794021364
55.0,4.0,3.0,349.0,3.0,2.0,21.0,0.1645833717443703,0.0254058724883176,0.976361884518323,0.9540675337776996,0.9788263446987895
60.0,4.0,8.0,332.0,3.0,2.0,21.0,0.1645833717443703,0.0254058724883176,0.9883034513483945,0.9733034513483945,0.988265031653473
65.0,4.0,13.0,326.0,3.0,2.0,21.0,0.1645833717443703,0.0254058724883176,0.9761647515790226,0.9675788132216385,0.9825788132216385
41.0,1.0,3.0,3136.0,10.0,2.0,0.0,0.1645833717443703,-0.0350976640992651,0.44934079751394157,0.4766895056228519,0.46723711305416227
70.0,2.0,4.0,2353.0,10.0,0.0,-6.0,0.1645833717443703,-0.0350976640992651,0.27650697409204755,0.29411576595090094,0.3177754881731231
45.0,2.0,6.0,2105.0,10.0,0.0,-6.0,0.1645833717443703,-0.0350976640992651,0.28893555004746624,0.26829605856241384,0.29959376438519175
13.0,4.0,13.0,696.0,10.0,3.0,12.0,0.1645833717443703,-0.0350976640992651,0.9606913486085443,0.9639833600963729,0.9562847240551033
27.0,1.0,16.0,3181.0,7.0,3.0,0.0,0.1645833717443703,0.1172728423783977,0.5144241486035906,0.5633116699978045,0.5299460383929002
4.0,1.0,4.0,2862.0,7.0,3.0,3.0,0.1645833717443703,0.1172728423783977,0.5858171442675014,0.6258769033762145,0.6003125516393908
52.0,2.0,5.0,2397.0,7.0,3.0,-1.0,0.1645833717443703,0.1172728423783977,0.43258650940250093,0.46122301459899917,0.410892136071745
24.0,2.0,7.0,1874.0,7.0,3.0,-1.0,0.1645833717443703,0.1172728423783977,0.5151354997387937,0.5407167418990215,0.4538281855477082
43.0,3.0,3.0,1207.0,7.0,3.0,6.0,0.1645833717443703,0.1172728423783977,0.7550131170601672,0.7297186726157228,0.7258836478981672
48.0,3.0,8.0,1197.0,7.0,3.0,6.0,0.1645833717443703,0.1172728423783977,0.763748722219593,0.7321724006151785,0.738398722219593
29.0,4.0,3.0,814.0,7.0,3.0,6.0,0.1645833717443703,0.1172728423783977,0.7792063925264716,0.8320921679872616,0.8082591432254769
89.0,4.0,1.0,559.0,7.0,2.0,9.0,0.1645833717443703,0.1172728423783977,0.9112671903160748,0.8793727458716304,0.8915616396776964
68.0,4.0,2.0,328.0,7.0,2.0,9.0,0.1645833717443703,0.1172728423783977,0.9218967676541603,0.8887189898763825,0.9176244215076397
73.0,4.0,7.0,307.0,7.0,2.0,9.0,0.1645833717443703,0.1172728423783977,0.9512830618377517,0.9179886173933073,0.9305657593465717
45.0,4.0,6.0,30.0,7.0,0.0,18.0,0.1645833717443703,0.1172728423783977,0.9677293832284118,0.9503410245064462,0.9794820298634361
55.0,2.0,1.0,2700.0,12.0,3.0,-7.0,0.1645833717443703,0.0231827123466004,0.3019897607228656,0.31372466985525493,0.31284513215157206
72.0,2.0,8.0,2620.0,12.0,3.0,-14.0,0.1645833717443703,0.0231827123466004,0.2174784346130635,0.20293769387232274,0.17532594088568854
31.0,2.0,12.0,2157.0,12.0,3.0,-14.0,0.1645833717443703,0.0231827123466004,0.1700248668357856,0.17541162274937255,0.16239633872040185
18.0,3.0,1.0,1501.0,12.0,3.0,-8.0,0.1645833717443703,0.0231827123466004,0.20245426451743767,0.1567127094110098,0.18034796822114138
16.0,4.0,5.0,271.0,12.0,1.0,-16.0,0.1645833717443703,0.0231827123466004,0.01893972872925133,0.03984835964333166,0.03474941555057431
21.0,4.0,11.0,55.0,12.0,0.0,-16.0,0.1645833717443703,0.0231827123466004,0.005571364360309489,0.005571364360309489,0.020047285149623346
23.0,1.0,7.0,2982.0,5.0,3.0,7.0,0.0792231791851609,-0.0742065893917212,0.7877138287287134,0.772509384284269,0.7309090595437557
62.0,3.0,14.0,1711.0,5.0,3.0,18.0,0.0792231791851609,-0.0742065893917212,0.9094164825625309,0.939416482562531,0.9373063958992265
45.0,3.0,9.0,951.0,5.0,3.0,25.0,0.0792231791851609,-0.0742065893917212,0.974931006056663,0.9426994424152297,0.974931006056663
59.0,4.0,17.0,478.0,5.0,3.0,32.0,0.0792231791851609,-0.0742065893917212,0.9873265876163162,0.9723265876163162,0.9860322002658658
64.0,4.0,22.0,478.0,5.0,3.0,32.0,0.0792231791851609,-0.0742065893917212,0.9874306811597937,0.9724306811597937,0.9862701283652426
78.0,1.0,2.0,3364.0,15.0,3.0,0.0,0.0792231791851609,-0.1587740097129069,0.5033143568577128,0.4894788013021572,0.4844787913499843
14.0,1.0,5.0,2778.0,15.0,3.0,0.0,0.0792231791851609,-0.1587740097129069,0.5701181210561317,0.5517247877227983,0.521833554398439
21.0,2.0,7.0,2135.0,15.0,2.0,3.0,0.0792231791851609,-0.1587740097129069,0.6950176074689058,0.6732509408022391,0.6501120867611586
52.0,2.0,17.0,1872.0,15.0,2.0,13.0,0.0792231791851609,-0.1587740097129069,0.8619274383334032,0.8132489142979923,0.8612821309947175
29.0,3.0,15.0,1288.0,15.0,3.0,10.0,0.0792231791851609,-0.1587740097129069,0.9298784944439118,0.9084592351846525,0.8601905479141786
30.0,4.0,1.0,724.0,15.0,3.0,10.0,0.0792231791851609,-0.1587740097129069,0.9457413761218164,0.9220243390847793,0.8971834121192546
64.0,4.0,1.0,392.0,15.0,2.0,14.0,0.0792231791851609,-0.1587740097129069,0.981836766950682,0.9564404706543856,0.9687011673407142
2.0,4.0,2.0,227.0,15.0,1.0,14.0,0.0792231791851609,-0.1587740097129069,0.9979769055133241,0.9915945378641662,0.9978204546454952
8.0,1.0,3.0,3264.0,8.0,3.0,0.0,0.0792231791851609,-0.0598656638195314,0.5815353128084872,0.5771990277914758,0.5488352999261352
80.0,1.0,24.0,2958.0,8.0,3.0,-3.0,0.0792231791851609,-0.0598656638195314,0.31648720789040674,0.3261372078904067,0.3464872078904067
69.0,2.0,6.0,2418.0,8.0,3.0,-3.0,0.0792231791851609,-0.0598656638195314,0.3222937223709115,0.32744372237091146,0.3522937223709115
66.0,2.0,7.0,2086.0,8.0,3.0,-10.0,0.0792231791851609,-0.0598656638195314,0.14413467541835345,0.13045214742290612,0.1531623326080913
19.0,3.0,2.0,1314.0,8.0,3.0,-17.0,0.0792231791851609,-0.0598656638195314,0.0935292791158287,0.08148685415440628,0.08031271724098753
24.0,3.0,7.0,1277.0,8.0,3.0,-17.0,0.0792231791851609,-0.0598656638195314,0.07974052928141588,0.07252554271736011,0.07157211963951889
31.0,4.0,24.0,295.0,8.0,3.0,-14.0,0.0792231791851609,-0.0598656638195314,0.01669049017539,0.04998284820851835,0.03639954481110471
65.0,1.0,7.0,2959.0,5.0,3.0,0.0,0.0792231791851609,0.0623324216935607,0.5247707350721676,0.5547707350721677,0.5233042711872906
